adult,genres,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,status,title,vote_average,vote_count
FALSE,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",28628,tt0114550,en,Stonewall,A group of homosexual people try to live with dignity and self-respect while events build to the opening battle in the major gay rights movement.,0.940228,/nlwWWuaBfTVYQJqBfDXrwUWrllF.jpg,"[{'name': 'Killer Films', 'id': 1422}, {'name': 'British Broadcasting Corporation (BBC)', 'id': 3324}, {'name': 'BBC Arena', 'id': 17179}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1995/10/1,0,99,Released,Stonewall,7.2,10
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",3595,tt0117438,en,Ransom,"When a rich man's son is kidnapped, he cooperates with the police at first but then tries a unique tactic against the criminals.",8.772188,/96pdw2qcx4g25vZLywNi4XRQVqm.jpg,"[{'name': 'Touchstone Pictures', 'id': 9195}, {'name': 'Brian Grazer/Scott Rudin Productions', 'id': 90663}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996/11/8,309492681,117,Released,Ransom,6.4,482
FALSE,"[{'id': 35, 'name': 'Comedy'}]",9308,tt0116531,en,High School High,"Richard Clark has just left the well-known Wellington Academy to teach at Marion Barry High School. Now, he will try to inspire the D-average students into making good grades and try to woo a fellow teacher.",4.220058,/8KlvHpAoNoYx3xawMQRnzy16uk.jpg,"[{'name': 'TriStar Pictures', 'id': 559}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996/10/25,21302121,86,Released,High School High,5.4,51
FALSE,"[{'id': 35, 'name': 'Comedy'}]",92381,tt0117332,en,Phat Beach,A hefty homeboy borrows his dad's Mercedes and goes to the beach with his friends for wild sun &amp; fun.,0.879852,/nZgg0BfFqmOzR1DokyYU9iCMjee.jpg,"[{'name': 'Orion Pictures', 'id': 41}, {'name': 'Live Entertainment', 'id': 285}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996/8/2,0,89,Released,Phat Beach,5.4,8
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",18555,tt0116353,en,Foxfire,The story of five teenage girls who form an unlikely bond after beating up a teacher who has sexually harassed them. They build a solid friendship but their wild ways begin to get out of control.,3.186891,/3LR8l22YXY8DuBKnF79HO59V5iX.jpg,"[{'name': 'Rysher Entertainment', 'id': 11661}, {'name': 'Red Mullet Productions', 'id': 24827}, {'name': 'Chestnut Hill Productions', 'id': 26192}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996/8/23,258263,102,Released,Foxfire,6.3,30
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",12123,tt0115857,en,Chain Reaction,Two researchers in a green alternative energy project are put on the run when they are framed for murder and treason.,15.874491,/t6anpB9iny456N7sVLd3S0QARGv.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Chicago Pacific Entertainment', 'id': 2377}, {'name': 'Zanuck Company, The', 'id': 20004}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996/8/2,60209334,107,Released,Chain Reaction,5.3,291
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",10830,tt0117008,en,Matilda,"A grouchy couple are parents to a very sweet girl, Matilda. Unlike her bratty brother and mean parents, Matilda becomes a very sweet and extremely intelligent 6 year old girl, who is very keen to go to school and read books. After a while, her parents send her to school with the worst principal in the world, a very sweet teacher, and good friends. While trying to put up with her parents' and principal's cruelty, she starts to unwittingly unleash telekinetic powers, destroying a television and making a newt fly onto the principal. With enough practice, Matilda starts to learn to control her telekinetic powers and soon using them on her principal so she can drive her away from the school.",10.034915,/vddUwPL3L8MBH4FrEDCAZM9T6sj.jpg,"[{'name': 'Jersey Films', 'id': 216}, {'name': 'TriStar Pictures', 'id': 559}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996/8/2,33459416,98,Released,Matilda,6.9,892
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",3573,tt0116191,en,Emma,"Emma Woodhouse is a congenial young lady who delights in meddling in other people��s affairs. She is perpetually trying to unite men and women who are utterly wrong for each other. Despite her interest in romance, Emma is clueless about her own feelings, and her relationship with gentle Mr. Knightly.",6.593011,/rZhCekNwWmkiLVpsYhSWfl9TkME.jpg,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'Haft Entertainment', 'id': 1363}, {'name': 'Matchmaker Films', 'id': 1443}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996/8/2,22231658,121,Released,Emma,6.7,152
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 53, 'name': 'Thriller'}]",10546,tt0115986,en,The Crow: City of Angels,"After Ashe and his little son are murdered violently for no reason by Judah's men, he returns from the dead to take revenge. One after one, Judah's people face the power of the dark angel. The second film based on James O'Barr's cult comic.",6.554679,/kxe6WvICLt8Z5nB76nuPh9OO4DG.jpg,"[{'name': 'Miramax Films', 'id': 14}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996/8/29,17917287,84,Released,The Crow: City of Angels,5.2,119
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",18862,tt0116571,en,House Arrest,"High-schooler Grover Beindorf and his younger sister Stacy decide that their parents, Janet and Ned, are acting childishly when they decide to divorce after 18 years of marriage, so they lock them up in the basement until they'll sort out their problems. Their school friends also decide to do the same with their parents to solve their respective problems",12.297782,/mhvhcOqAlRnB5taKdhDznNay9zF.jpg,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}, {'name': 'Rysher Entertainment', 'id': 11661}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996/8/14,0,108,Released,House Arrest,5,32
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",31417,tt0053459,fr,Les Yeux sans visage,Professor Genessier is guilt-stricken after his daughter's face is disfigured in a car accident. He intends to rebuild his daughter's face via grafting skin tissue; he only needs a supply of donors to experiment on.,9.935891,/orqJcha6R8vxIzL2ggCQm0LjRBa.jpg,"[{'name': 'Lux Film', 'id': 1679}, {'name': 'Champs-��lys��es Productions', 'id': 13437}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",1960/1/11,0,90,Released,Eyes Without a Face,7.5,130
FALSE,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",9431,tt0117826,en,Bordello of Blood,"Private eye Rafe Guttman is hired by repressed, born-again Katherine to find her missing bad-boy brother. The trail leads him to a whorehouse run by a thousand-year-old vampire and secretly backed by Katherine's boss, televangelist Jimmy Current.",3.450402,/k3DDcdfIfwKubjcFWqIkVL7cQFC.jpg,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Tales From The Crypt Holdings', 'id': 69626}, {'name': 'Universal City Studios', 'id': 69627}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996/8/16,5600000,87,Released,Bordello of Blood,5,63
FALSE,"[{'id': 18, 'name': 'Drama'}]",124619,tt0113695,en,Lotto Land,"This film tells two interwoven stories of two single-parent families in a poor, racially-mixed neighborhood in Brooklyn. The first story is about a young black man (with aspirations of getting away from his friends who are involved in drugs) who falls in love with a latino girl (who is heading off to college on a full scholarship). The second is about their parents, (she works in the neighborhood liquor store; he works for the phone company). The story takes place against the backdrop of a winning lottery ticket worth $27 million being sold to someone in the neighborhood from the liquor store.",0.042365,/rOaGqpWX3G5xX9mZNt2v23gvxsc.jpg,[],[],1995/6/1,0,87,Released,Lotto Land,7,1
FALSE,[],297645,tt0108227,en,The Story of Xinghua,"This Chinese melodrama presents an allegory tinged with feminism with it��s portrayal of life and free enterprise in a modern, liberalized Chinese mountain village. Wanglai is the shady town grocer who steals stones from the Great Wall to sell as souvenirs.",0.001652,/z5XSFR7szHfCKrJ6zzJ5814IyfL.jpg,[],[],1994/3/30,0,90,Released,The Story of Xinghua,0,0
FALSE,[],48144,tt0111424,zh,�������,,0.076062,/loQea7CiBv6VevsU70vGpqj6AQM.jpg,[],"[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",1994/1/1,0,99,Released,The Day the Sun Turned Cold,7,2
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",46986,tt0113080,en,Flirt,"The same situation is played out in different cities (New York, Berlin and Japan). A lover has to choose whether to commit to a partner who is returning home. In each case there are other people involved, an ex-partner and someone else in a ""permanent"" relationship, what do they choose to do?",1.663948,/AhXeYGLQOgJWuZehZyAUGt8HLrT.jpg,[],"[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1995/9/14,0,85,Released,Flirt,7.5,4
FALSE,"[{'id': 18, 'name': 'Drama'}]",144982,tt0115680,en,The Big Squeeze,"Benny, a hapless grifter, is thrown off a train after cheating at cards, and into the life of Tanya, a lovely bartender. Tanya has been supporting her husband, a former ballplayer, since his accident, waiting for an insurance settlement that will solve all their financial woes. But when it comes, he refuses to share it with her, claiming with newfound piety that money is the root of all evil. She then enlists the help of Benny to concoct a scheme to get her fair share of the settlement, and he finds one: a local Catholic mission needs money for repairs and Benny decides to create a miracle that will encourage husband Henry to fork over the money - which Benny and Tanya will intercept and share.",0.404501,/iodaTExr7qKBqmQD7ydIP1kK3Ey.jpg,"[{'name': 'Zeta Entertainment', 'id': 5333}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996/9/6,0,98,Released,The Big Squeeze,5,1
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",47907,tt0117718,en,The Spitfire Grill,"Percy, upon being released from prison, goes to the small town of Gillead, to find a place where she can start over again. She is taken in by Hannah, to help out at her place, the Spitfire Grill. Percy brings change to the small town, stirring resentment and fear in some, and growth in others.",1.19589,/kYSj97p75T0HD2RdSa4QpJbxAA9.jpg,"[{'name': 'Castle Rock Entertainment', 'id': 97}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996/8/23,12643776,117,Released,The Spitfire Grill,6.8,17
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",10061,tt0116225,en,Escape from L.A.,"This time, a cataclysmic temblor hits Los Angeles, turning it into an island. The president views the quake as a sign from above, expels Los Angeles from the country and makes it a penal colony for those found guilty of moral crimes. When his daughter, part of a resistance movement, steals the control unit for a doomsday weapon, Snake again gets tapped to save the day.",12.229381,/rAjz6XFC6Zs07oraJSnajbaAbG9.jpg,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Rysher Entertainment', 'id': 11661}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996/8/9,42277365,97,Released,Escape from L.A.,5.6,381
FALSE,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",36266,tt0112767,vi,X��ch l?,Follows a young cyclo (bicycle cab) driver on his poverty-driven descent into criminality in modern-day Ho Chi Minh City. The boy's struggles to scratch out a living for his two sisters and grandfather in the mean streets of the city lead to petty crime on behalf of a mysterious Madame from whom he rents his cyclo.,1.781952,/mdOsnSVTLwHMEH1juOLMiwXcO5o.jpg,"[{'name': 'Cofimage 5', 'id': 1871}, {'name': 'Canal+', 'id': 5358}, {'name': 'Les Productions Lazennec', 'id': 5869}, {'name': 'Soci��t�� Fran?aise de Production (SFP)', 'id': 6849}, {'name': 'Lumi��re', 'id': 11793}, {'name': 'La Sept Cin��ma', 'id': 16366}, {'name': 'Centre National de la Cin��matographie (CNC)', 'id': 18367}, {'name': 'Salon Films', 'id': 21331}, {'name': 'Cofimage 6', 'id': 78239}, {'name': 'Giai Phong Film Studio', 'id': 78240}]","[{'iso_3166_1': 'VN', 'name': 'Vietnam'}, {'iso_3166_1': 'HK', 'name': 'Hong Kong'}, {'iso_3166_1': 'FR', 'name': 'France'}]",1995/1/1,0,123,Released,Cyclo,6.8,23
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",549,tt0115632,en,Basquiat,"Director Julian Schnabel illustrates the portrait of his friend, the first African-American Pop artist Jean-Michel Basquiat who unfortunately died at a young age and just as he was beginning to make a name for himself in the art world. Alongside the biography of Basquiat are the artists and the art scene from early 1980��s New York.",4.797674,/8hA5Fp1tl1MTKHfek8xgOmPDmrJ.jpg,"[{'name': 'Miramax', 'id': 53009}, {'name': 'Eleventh Street Production', 'id': 93380}, {'name': 'Jon Kilik', 'id': 93381}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996/8/9,3011195,108,Released,Basquiat,6.6,97
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",10478,tt0117918,en,Tin Cup,A washed up golf pro working at a driving range tries to qualify for the US Open in order to win the heart of his succesful rival's girlfriend.,6.24966,/dS5OwlFbIy5nQMaY9B4gWLe5a05.jpg,"[{'name': 'Regency Enterprises', 'id': 508}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996/8/16,53854588,135,Released,Tin Cup,5.9,152
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",66634,tt0104109,en,Dingo,"Young John Anderson is captivated by jazz musician, Billy Cross when he performs on the remote airstrip of his Western Australian outback hometown after his plane is diverted. Years later, now a family man and making a meagre living tracking dingoes and playing trumpet in a local band, John still dreams of joining Billy on trumpet and makes a pilgrimage to Paris.",0.124273,/aLPAqR2AckHSiS1v6JElHjeoY9V.jpg,"[{'name': 'Vertigo Productions', 'id': 2756}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'FR', 'name': 'France'}]",1991/6/2,300000,109,Released,Dingo,6,1
FALSE,"[{'id': 18, 'name': 'Drama'}]",116690,tt0051980,ja,�Aɽ����,"In Kabuki style, the film tells the story of a remote mountain village where the scarcity of food leads to a voluntary but socially-enforced policy in which relatives carry 70-year-old family members up Narayama mountain to die. Granny Orin is approaching 70, content to embrace her fate. Her widowed son Tatsuhei cannot bear losing his mother, even as she arranges his marriage to a widow his age. Her grandson Kesa, who's girlfriend is pregnant, is selfishly happy to see Orin die. Around them, a family of thieves are dealt with severely, and an old man, past 70, whose son has cast him out, scrounges for food. Will Orin's loving and accepting spirit teach and ennoble her family?",0.969254,/AtWBZYDH5UxOqod0cxqFZ9RqWK8.jpg,"[{'name': 'Shochiku Company', 'id': 4641}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",1958/6/1,0,98,Released,The Ballad of Narayama,6.4,12
FALSE,"[{'id': 18, 'name': 'Drama'}]",213917,tt0100840,fr,Un week-end sur deux,"Camille, a mercurial C��sar-winning actress, has seen better times. Estranged from her husband, she's with her children only every other weekend. It's her weekend, but her agent has booked her to MC a Rotary club dinner in Vichy. She takes them with her, and when her husband learns this, he demands to pick them up at once. She bolts in a rented car to the seaside, trying to improve her relations with the children, especially the precocious and distant Vincent. He loves astronomy. A rare meteor shower is due in a few days, so she suggests they go to a plateau in Spain hoping to see it. He agrees, but the relationship remains difficult, and her husband is on their trail.",0.629807,/oCNfIlM8cbj2oMlBzSRUGx8TF8.jpg,"[{'name': 'MK2 Production', 'id': 6274}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",1990/8/28,0,104,Released,Every Other Weekend,6,2
FALSE,[],145925,tt0107575,it,Mille bolle blu,,0.03537,/o3Ch0aryLCV3khmQXPEWUhMR03k.jpg,[],[],1993/1/1,0,0,Released,Mille bolle blu,6,1
FALSE,[],100914,tt0042054,en,Wuya yu maque,"At a Shanghai apartment, Mr Hou, a Nationalist official, gets ready to move to Taiwan upon the imminent defeat of the KMT during the Civil War. Mrs Hou gives an ultimatum to the rest of the tenants to move out on behalf of her husband, who is the ""owner"" of the flat and who is now planning to sell it. From the conversations with the rest, we find out that Hou has been a Hanjian during the Sino-Japanese War and that he has since taken over the apartment by force from the old landlord, Mr Kong.  The tenants, including Mr Kong, Mrs Xiao, Little Broadcast (alias Mr Xiao, played by Zhao Dan) and a schoolteacher, Mr Hua, and his wife, initially plan to band together, but circumstances force them to find other ways out. Mr Hua tries to find a place to stay at the KMT-sponsored school he is teaching in. Little Broadcast and Mrs Xiao invest in black market gold. As the situation escalates, Mr Hua gets arrested by KMT agents and his young daughter falls desperately ill.",0.036478,/chz5wJezJZVsMZZXPATxwKwv6Wc.jpg,[],[],1949/1/1,0,113,Released,Crows and Sparrows,5,1
